верблюдъ,Nb,верблюд
вергетисъ,Ne,
вергъ,Ne,Эберку
веревка,Nb,верёвка
вередити,V-,повредить
веремудъ,Ne,
веремя,Nb,
верещати,V-,верещать
верига,Nb,
веряжа,Ne,Веряжа
веселие,Nb,веселье
веселити,V-,веселить; refl: веселиться
веселовати,V-,refl: веселиться
веселыи,A-,весёлый
весло,Nb,весло
весна,Nb,весна
вести,V-,вести
весь,Nb,
весь,Ne,весь
ветчинка,Nb,ветчинка
ветшаныи,A-,ветхий; старый
ветъхыи,A-,ветхий; старый
ветъчиньныи,A-,ветчинный
ветъшина,Nb,ветчина
вефиль,Ne,Вефиль
вечеръ,Df,вечером
вечеръ,Nb,вечер
вечерьнии,A-,вечерний
вечерьня,Nb,вечерня
вечеря,Nb,ужин
вещь,Nb,вещь; ремесло; несчастье; грех
взаимы,Df,взаймы
взбѣжати,V-,подняться против течения
видати,V-,видеть; refl: увидеться
видимо,Df,
видимыи,A-,видимый
видокъ,Nb,очевидец
видъ,Nb,образ; облик
видѣние,Nb,видение; глаз; облик
видѣти,V-,видеть; увидеть; смотреть; посмотреть
византия,Ne,Византия
викия,Nb,сосуд
вилигии,Ne,Вигилий
вильня,Ne,
вина,Nb,причина; вина; преступление; грех; наказание
винити,V-,refl: признаваться
вино,Nb,вино; водка
виноватыи,A-,провинившийся; виновный
виновьныи,A-,являющийся причиной; виновный
виноградъ,Nb,виноградник; фруктовый сад
виньныи,A-,
вира,Nb,штраф за преступление; право взимания штрафа за преступление
вирсавия,Ne,Вирсавия
вирьникъ,Nb,следователь по уголовным делам
вирьныи,A-,вирный
висла,Ne,Висла
висѣлица,Nb,виселица
висѣти,V-,висеть
витати,V-,обитать
витемберхъ,Ne,
витечевъ,Ne,
витечевьскыи,A-,
вити,V-,refl: завиваться
витьблянинъ,Nb,витеблянин
витьбьскыи,A-,
витязь,Nb,
вифаньскыи,A-,вифинский (вифанский)
вифлеомъ,Ne,Вифлеем
вифуния,Ne,Вифиния
вихъръ,Nb,
вишня,Nb,вишня
вишьневыи,A-,вишнёвый
виялица,Nb,
влага,Nb,
владимиръ,Ne,
владимѣръ,Ne,
владъ,Ne,
владыка,Nb,владыка
владычица,Nb,Богородица; правительница
владычьнь,A-,божий; относящийся к владыке
владычьствие,Nb,власть
владычьство,Nb,власть
владьствовати,V-,править
владѣти,V-,владеть
властелинъ,Nb,правитель
властелинъскыи,A-,относящийся к правителю
властель,Nb,правитель
власть,Nb,власть
власъ,Nb,волос; шерсть
влась,Ne,
власяница,Nb,грубая шерстяная одежда
власяныи,A-,шерстяной
влахерна,Ne,Влахерны
влачити,V-,тащить
влашьскыи,A-,
влена,Ne,
влехись,Ne,топоним (возможно; Колхида)
влѣщи,V-,волочить
вобче,Df,вместе
вода,Nb,вода; святая вода; настой
водимая,Nb,жена
водитель,Nb,поводырь
водити,V-,вести; держать (животных)
водица,Nb,водица
водовиковъ,A-,
водовикъ,Ne,
водокрестие,Nb,освящение воды по церковному обряду
водоносъ,Nb,
водь,Ne,
водьныи,A-,водный
водянои,A-,водяной
воевати,V-,воевать
воевода,Nb,воевода
воеводьныи,A-,
воеводьскыи,A-,воеводский
воеводьство,Nb,командование войском; должность воеводы
воеже,G-,для того чтобы
воеславъ,Ne,
вожанинъ,Nb,
вождь,Nb,поводырь
вожжи,Nb,вожжи
вожь,Nb,предводитель
возити,V-,возить; refl.: заботиться
возуга,Ne,
возъ,Nb,воз
возыреня,Nb,жена визиря
возырханъ,Nb,
возырь,Nb,визирь
вои,Nb,воин; военные силы
воигость,Ne,
воиковъ,A-,Войков
воилокъ,Nb,войлочный потник
воина,Nb,война
воинскыи,A-,военный
воинъ,Nb,воин
воинъ,Ne,Воин
воинь,Ne,Воин
воиньство,Nb,войско
воиско,Nb,войско
воискыи,A-,военный
воитѣшичь,Ne,
воле,I-,
волмина,Nb,место; поросшее ивняком
воловина,Nb,говядина
волога,Nb,масло/сметана/жиры; жидкая пища
вологъда,Ne,Вологда (область)
володаревичь,Ne,
володаревъ,A-,Володарев
володарь,Ne,Володарь
володимиричь,Ne,
володимиръ,Ne,Владимир
володимиръковъ,A-,
володимирь,A-,Владимира
володимирь,Ne,
володимѣричь,Ne,
володимѣровичь,Ne,
володимѣровъ,A-,Владимиров
володимѣръ,Ne,Владимир
володимѣръко,Ne,
володимѣръковичь,Ne,
володимѣръковъ,A-,
володимѣрь,A-,Владимира
володимѣрь,Ne,Владимир
володимѣрьныи,A-,
володимѣрьскыи,A-,Владимирский
володимѣрьць,Nb,владимирец
володиславль,A-,Володиславля
володиславъ,Ne,Владислав
володѣти,V-,владеть
воложьныи,A-,жирный; молочный
волокъ,Nb,волок
волокъ,Ne,
волокыта,Nb,волокита
волосатыи,Ne,Волосатый
волосовичь,Ne,
волость,Nb,земля; находящаяся под одной верховной властью; власть; право
волосъ,Nb,волос
волосъ,Ne,Волос (Велес)
волосыни,Ne,Плеяды; Семь сестер (звёздное скопление)
волохъ,Nb,валах
волочанинъ,Nb,
волочи,V-,
волочити,V-,тащить волоком
